location,iso_code,date,total_vaccinations_x,people_vaccinated_x,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,Country,Status,Note,total_vaccinations_y,people_vaccinated_y,total_deaths,total_cases,new_cases,new_deaths,population_density,gdp_per_capita,handwashing_facilities,diabetes_prevalence,hospital_beds_per_thousand,life_expectancy,human_development_index
Brazil,BRA,01/20/2021,28543,28543.0,,17073.0,7136,0.01,0.01,,34.0,Brazil,Academic break,0,28543.0,28543.0,212831.0,8638249.0,64385.0,1340.0,25.04,14103.452,0.0,8.11,2.2,75.88,0.765
Brazil,BRA,01/21/2021,136519,136519.0,,107976.0,27304,0.06,0.06,,128.0,Brazil,Academic break,0,136519.0,136519.0,214147.0,8697368.0,59119.0,1316.0,25.04,14103.452,0.0,8.11,2.2,75.88,0.765
Brazil,BRA,01/22/2021,245877,245877.0,,109358.0,40980,0.12,0.12,,193.0,Brazil,Academic break,0,245877.0,245877.0,215243.0,8753920.0,56552.0,1096.0,25.04,14103.452,0.0,8.11,2.2,75.88,0.765
Brazil,BRA,01/23/2021,537774,537774.0,,291897.0,76825,0.25,0.25,,361.0,Brazil,Academic break,0,537774.0,537774.0,216445.0,8816254.0,62334.0,1202.0,25.04,14103.452,0.0,8.11,2.2,75.88,0.765
Brazil,BRA,01/24/2021,604722,604722.0,,66948.0,86373,0.28,0.28,,406.0,Brazil,Academic break,0,604722.0,604722.0,217037.0,8844577.0,28323.0,592.0,25.04,14103.452,0.0,8.11,2.2,75.88,0.765
Brazil,BRA,01/25/2021,700608,700608.0,,95886.0,99928,0.33,0.33,,470.0,Brazil,Academic break,0,700608.0,700608.0,217664.0,8871393.0,26816.0,627.0,25.04,14103.452,0.0,8.11,2.2,75.88,0.765
Brazil,BRA,01/26/2021,848883,848883.0,,148275.0,119630,0.4,0.4,,563.0,Brazil,Academic break,0,848883.0,848883.0,218878.0,8933356.0,61963.0,1214.0,25.04,14103.452,0.0,8.11,2.2,75.88,0.765
Brazil,BRA,01/27/2021,1129885,1129885.0,,281002.0,157335,0.53,0.53,,740.0,Brazil,Academic break,0,1129885.0,1129885.0,220161.0,8996876.0,63520.0,1283.0,25.04,14103.452,0.0,8.11,2.2,75.88,0.765
Brazil,BRA,01/28/2021,1450900,1450900.0,,321015.0,187769,0.68,0.68,,883.0,Brazil,Academic break,0,1450900.0,1450900.0,221547.0,9058687.0,61811.0,1386.0,25.04,14103.452,0.0,8.11,2.2,75.88,0.765
Brazil,BRA,01/29/2021,1668032,1656851.0,,217132.0,203165,0.78,0.78,,956.0,Brazil,Academic break,0,1668032.0,1656851.0,222666.0,9118513.0,59826.0,1119.0,25.04,14103.452,0.0,8.11,2.2,75.88,0.765
Brazil,BRA,01/30/2021,2003211,1923813.0,,335179.0,209348,0.94,0.91,,985.0,Brazil,Academic break,0,2003211.0,1923813.0,223945.0,9176975.0,58462.0,1279.0,25.04,14103.452,0.0,8.11,2.2,75.88,0.765
Brazil,BRA,01/31/2021,2074059,2046523.0,,70848.0,209905,0.98,0.96,,988.0,Brazil,Academic break,0,2074059.0,2046523.0,224504.0,9204731.0,27756.0,559.0,25.04,14103.452,0.0,8.11,2.2,75.88,0.765
Brazil,BRA,02/01/2021,2124307,2107624.0,,50248.0,203386,1.0,0.99,,957.0,Brazil,Academic break,0,2124307.0,2107624.0,225099.0,9229322.0,24591.0,595.0,25.04,14103.452,0.0,8.11,2.2,75.88,0.765
Brazil,BRA,02/02/2021,2292551,2292551.0,,168244.0,206238,1.08,1.08,,970.0,Brazil,Academic break,0,2292551.0,2292551.0,226309.0,9283418.0,54096.0,1210.0,25.04,14103.452,0.0,8.11,2.2,75.88,0.765
Brazil,BRA,02/03/2021,2521704,2521704.0,,229153.0,198831,1.19,1.19,,935.0,Brazil,Closed due to COVID-19,0,2521704.0,2521704.0,227563.0,9339420.0,56002.0,1254.0,25.04,14103.452,0.0,8.11,2.2,75.88,0.765
Brazil,BRA,02/04/2021,3073057,3073057.0,,551353.0,231737,1.45,1.45,,1090.0,,,,,,,,,,,,,,,,
Brazil,BRA,02/05/2021,3074906,3074906.0,,1849.0,200982,1.45,1.45,,946.0,,,,,,,,,,,,,,,,
Brazil,BRA,02/06/2021,3401383,3399421.0,1962.0,326477.0,199739,1.6,1.6,0.0,940.0,,,,,,,,,,,,,,,,
Brazil,BRA,02/07/2021,3553681,3534004.0,19677.0,152298.0,211375,1.67,1.66,0.01,994.0,,,,,,,,,,,,,,,,
Brazil,BRA,02/08/2021,3605538,3579850.0,25688.0,51857.0,211604,1.7,1.68,0.01,996.0,,,,,,,,,,,,,,,,
Brazil,BRA,02/09/2021,3820207,3786591.0,33616.0,214669.0,218237,1.8,1.78,0.02,1027.0,,,,,,,,,,,,,,,,
Brazil,BRA,02/10/2021,4120332,4069677.0,50655.0,300125.0,228375,1.94,1.91,0.02,1074.0,,,,,,,,,,,,,,,,
Brazil,BRA,02/11/2021,4406835,4326075.0,80760.0,286503.0,190540,2.07,2.04,0.04,896.0,,,,,,,,,,,,,,,,
Brazil,BRA,02/12/2021,4696136,4586270.0,109866.0,289301.0,231604,2.21,2.16,0.05,1090.0,,,,,,,,,,,,,,,,
Brazil,BRA,02/13/2021,5125206,4946738.0,178468.0,429070.0,246260,2.41,2.33,0.08,1159.0,Brazil,Academic break,0,5125206.0,4946738.0,238532.0,9809754.0,44299.0,1043.0,25.04,14103.452,0.0,8.11,2.2,75.88,0.765
Brazil,BRA,02/14/2021,5236943,5042713.0,194230.0,111737.0,240466,2.46,2.37,0.09,1131.0,Brazil,Academic break,0,5236943.0,5042713.0,239245.0,9834513.0,24759.0,713.0,25.04,14103.452,0.0,8.11,2.2,75.88,0.765
Brazil,BRA,02/15/2021,5293979,5076110.0,217869.0,57036.0,241206,2.49,2.39,0.1,1135.0,Brazil,Academic break,0,5293979.0,5076110.0,239773.0,9866710.0,32197.0,528.0,25.04,14103.452,0.0,8.11,2.2,75.88,0.765
Brazil,BRA,02/16/2021,5609937,5324317.0,285620.0,315958.0,255676,2.64,2.5,0.13,1203.0,Brazil,Academic break,0,5609937.0,5324317.0,240940.0,9921981.0,55271.0,1167.0,25.04,14103.452,0.0,8.11,2.2,75.88,0.765
Brazil,BRA,02/17/2021,5883539,5326007.0,557532.0,273602.0,251887,2.77,2.51,0.26,1185.0,Brazil,Academic break,0,5883539.0,5326007.0,242090.0,9978747.0,56766.0,1150.0,25.04,14103.452,0.0,8.11,2.2,75.88,0.765
Brazil,BRA,02/18/2021,6206680,5482925.0,723755.0,323141.0,257121,2.92,2.58,0.34,1210.0,Brazil,Academic break,0,6206680.0,5482925.0,243457.0,10030626.0,51879.0,1367.0,25.04,14103.452,0.0,8.11,2.2,75.88,0.765
Brazil,BRA,02/19/2021,6535156,5640483.0,894673.0,328476.0,262717,3.07,2.65,0.42,1236.0,Brazil,Academic break,0,6535156.0,5640483.0,244737.0,10084208.0,53582.0,1280.0,25.04,14103.452,0.0,8.11,2.2,75.88,0.765
Brazil,BRA,02/20/2021,6813168,5756361.0,1056807.0,278012.0,241137,3.21,2.71,0.5,1134.0,Brazil,Academic break,0,6813168.0,5756361.0,245977.0,10139148.0,54940.0,1240.0,25.04,14103.452,0.0,8.11,2.2,75.88,0.765
Brazil,BRA,02/21/2021,6950802,5817908.0,1132894.0,137634.0,244837,3.27,2.74,0.53,1152.0,Brazil,Academic break,0,6950802.0,5817908.0,246504.0,10168174.0,29026.0,527.0,25.04,14103.452,0.0,8.11,2.2,75.88,0.765
Brazil,BRA,02/22/2021,7028356,5857080.0,1171276.0,77554.0,247768,3.31,2.76,0.55,1166.0,Brazil,Academic break,0,7028356.0,5857080.0,247143.0,10195160.0,26986.0,639.0,25.04,14103.452,0.0,8.11,2.2,75.88,0.765
Brazil,BRA,02/23/2021,7297061,6002873.0,1294188.0,268705.0,241018,3.43,2.82,0.61,1134.0,Brazil,Academic break,0,7297061.0,6002873.0,248529.0,10257875.0,62715.0,1386.0,25.04,14103.452,0.0,8.11,2.2,75.88,0.765
Brazil,BRA,02/24/2021,7551676,6116082.0,1435594.0,254615.0,238305,3.55,2.88,0.68,1121.0,Brazil,Academic break,0,7551676.0,6116082.0,249957.0,10324463.0,66588.0,1428.0,25.04,14103.452,0.0,8.11,2.2,75.88,0.765
Bulgaria,BGR,12/29/2020,1719,1719.0,,,,0.02,0.02,,,Bulgaria,Academic break,0,1719.0,1719.0,7405.0,199491.0,1438.0,154.0,65.18,18563.307,0.0,5.81,7.454,75.05,0.816
Bulgaria,BGR,12/30/2020,4608,4608.0,,2889.0,2889,0.07,0.07,,416.0,Bulgaria,Academic break,0,4608.0,4608.0,7515.0,201220.0,1729.0,110.0,65.18,18563.307,0.0,5.81,7.454,75.05,0.816
Bulgaria,BGR,12/31/2020,,,,,1477,,,,213.0,Bulgaria,Academic break,0,0.0,0.0,7576.0,202266.0,1046.0,61.0,65.18,18563.307,0.0,5.81,7.454,75.05,0.816
Bulgaria,BGR,01/01/2021,4739,4739.0,,,1007,0.07,0.07,,145.0,Bulgaria,Academic break,0,4739.0,4739.0,7604.0,202540.0,274.0,28.0,65.18,18563.307,0.0,5.81,7.454,75.05,0.816
Bulgaria,BGR,01/02/2021,,,,,799,,,,115.0,Bulgaria,Partially open,0,0.0,0.0,7644.0,202880.0,340.0,40.0,65.18,18563.307,0.0,5.81,7.454,75.05,0.816
Bulgaria,BGR,01/03/2021,,,,,675,,,,97.0,Bulgaria,Partially open,0,0.0,0.0,7678.0,203051.0,171.0,34.0,65.18,18563.307,0.0,5.81,7.454,75.05,0.816
Bulgaria,BGR,01/04/2021,,,,,592,,,,85.0,,,,,,,,,,,,,,,,
Bulgaria,BGR,01/05/2021,5448,5448.0,,,533,0.08,0.08,,77.0,,,,,,,,,,,,,,,,
Bulgaria,BGR,01/06/2021,7913,7913.0,,2465.0,472,0.11,0.11,,68.0,,,,,,,,,,,,,,,,
Bulgaria,BGR,01/07/2021,11117,11117.0,,3204.0,920,0.16,0.16,,132.0,,,,,,,,,,,,,,,,
Bulgaria,BGR,01/08/2021,13355,13355.0,,2238.0,1231,0.19,0.19,,177.0,,,,,,,,,,,,,,,,
Bulgaria,BGR,01/09/2021,13473,13473.0,,118.0,1222,0.19,0.19,,176.0,,,,,,,,,,,,,,,,
Bulgaria,BGR,01/10/2021,,,,,1246,,,,179.0,,,,,,,,,,,,,,,,
Bulgaria,BGR,01/11/2021,14161,14161.0,,,1270,0.2,0.2,,183.0,,,,,,,,,,,,,,,,
Bulgaria,BGR,01/12/2021,15780,15780.0,,1619.0,1476,0.23,0.23,,212.0,,,,,,,,,,,,,,,,
Bulgaria,BGR,01/13/2021,17038,17038.0,,1258.0,1304,0.25,0.25,,188.0,Bulgaria,Partially open,0,17038.0,17038.0,8349.0,210416.0,535.0,70.0,65.18,18563.307,0.0,5.81,7.454,75.05,0.816
Bulgaria,BGR,01/14/2021,17686,17686.0,,648.0,938,0.25,0.25,,135.0,Bulgaria,Partially open,0,17686.0,17686.0,8396.0,210951.0,535.0,47.0,65.18,18563.307,0.0,5.81,7.454,75.05,0.816
Bulgaria,BGR,01/15/2021,18126,18126.0,,440.0,682,0.26,0.26,,98.0,Bulgaria,Partially open,0,18126.0,18126.0,8457.0,211503.0,552.0,61.0,65.18,18563.307,0.0,5.81,7.454,75.05,0.816
Bulgaria,BGR,01/16/2021,18332,18332.0,,206.0,694,0.26,0.26,,100.0,Bulgaria,Partially open,0,18332.0,18332.0,8474.0,211736.0,233.0,17.0,65.18,18563.307,0.0,5.81,7.454,75.05,0.816
Bulgaria,BGR,01/17/2021,18453,18453.0,,121.0,662,0.27,0.27,,95.0,Bulgaria,Partially open,0,18453.0,18453.0,8483.0,211813.0,77.0,9.0,65.18,18563.307,0.0,5.81,7.454,75.05,0.816
Bulgaria,BGR,01/18/2021,19638,18524.0,1114.0,1185.0,782,0.28,0.27,0.02,113.0,Bulgaria,Partially open,0,19638.0,18524.0,8565.0,212383.0,570.0,82.0,65.18,18563.307,0.0,5.81,7.454,75.05,0.816
Bulgaria,BGR,01/19/2021,22226,19058.0,3168.0,2588.0,921,0.32,0.27,0.05,133.0,Bulgaria,Partially open,0,22226.0,19058.0,8614.0,212927.0,544.0,49.0,65.18,18563.307,0.0,5.81,7.454,75.05,0.816
Bulgaria,BGR,01/20/2021,24127,19834.0,4293.0,1901.0,1013,0.35,0.29,0.06,146.0,Bulgaria,Partially open,0,24127.0,19834.0,8651.0,213409.0,482.0,37.0,65.18,18563.307,0.0,5.81,7.454,75.05,0.816
Bulgaria,BGR,01/21/2021,25251,20719.0,4532.0,1124.0,1081,0.36,0.3,0.07,156.0,Bulgaria,Partially open,0,25251.0,20719.0,8741.0,213864.0,455.0,90.0,65.18,18563.307,0.0,5.81,7.454,75.05,0.816
Bulgaria,BGR,01/22/2021,26101,21496.0,4605.0,850.0,1139,0.38,0.31,0.07,164.0,Bulgaria,Partially open,0,26101.0,21496.0,8799.0,214430.0,566.0,58.0,65.18,18563.307,0.0,5.81,7.454,75.05,0.816
Bulgaria,BGR,01/23/2021,26119,21509.0,4610.0,18.0,1112,0.38,0.31,0.07,160.0,Bulgaria,Partially open,0,26119.0,21509.0,8811.0,214696.0,266.0,12.0,65.18,18563.307,0.0,5.81,7.454,75.05,0.816
Bulgaria,BGR,01/24/2021,26143,21533.0,4610.0,24.0,1099,0.38,0.31,0.07,158.0,Bulgaria,Partially open,0,26143.0,21533.0,8820.0,214817.0,121.0,9.0,65.18,18563.307,0.0,5.81,7.454,75.05,0.816
Bulgaria,BGR,01/25/2021,26798,22129.0,4669.0,655.0,1023,0.39,0.32,0.07,147.0,Bulgaria,Partially open,0,26798.0,22129.0,8880.0,215589.0,772.0,60.0,65.18,18563.307,0.0,5.81,7.454,75.05,0.816
Bulgaria,BGR,01/26/2021,29122,23667.0,5455.0,2324.0,985,0.42,0.34,0.08,142.0,Bulgaria,Partially open,0,29122.0,23667.0,8916.0,216416.0,827.0,36.0,65.18,18563.307,0.0,5.81,7.454,75.05,0.816
Bulgaria,BGR,01/27/2021,32917,25245.0,7672.0,3795.0,1256,0.47,0.36,0.11,181.0,Bulgaria,Partially open,0,32917.0,25245.0,8944.0,217014.0,598.0,28.0,65.18,18563.307,0.0,5.81,7.454,75.05,0.816
Bulgaria,BGR,01/28/2021,37636,26753.0,10883.0,4719.0,1769,0.54,0.39,0.16,255.0,Bulgaria,Partially open,0,37636.0,26753.0,8973.0,217574.0,560.0,29.0,65.18,18563.307,0.0,5.81,7.454,75.05,0.816
Bulgaria,BGR,01/29/2021,40805,27856.0,12949.0,3169.0,2101,0.59,0.4,0.19,302.0,Bulgaria,Partially open,0,40805.0,27856.0,9008.0,218269.0,695.0,35.0,65.18,18563.307,0.0,5.81,7.454,75.05,0.816
Bulgaria,BGR,01/30/2021,41020,27957.0,13063.0,215.0,2129,0.59,0.4,0.19,306.0,Bulgaria,Partially open,0,41020.0,27957.0,9028.0,218618.0,349.0,20.0,65.18,18563.307,0.0,5.81,7.454,75.05,0.816
Bulgaria,BGR,01/31/2021,41125,28041.0,13084.0,105.0,2140,0.59,0.4,0.19,308.0,Bulgaria,Partially open,0,41125.0,28041.0,9045.0,218748.0,130.0,17.0,65.18,18563.307,0.0,5.81,7.454,75.05,0.816
Bulgaria,BGR,02/01/2021,42634,28978.0,13656.0,1509.0,2262,0.61,0.42,0.2,326.0,Bulgaria,Academic break,0,42634.0,28978.0,9142.0,219580.0,832.0,97.0,65.18,18563.307,0.0,5.81,7.454,75.05,0.816
Bulgaria,BGR,02/02/2021,45917,30817.0,15100.0,3283.0,2399,0.66,0.44,0.22,345.0,Bulgaria,Partially open,0,45917.0,30817.0,9178.0,220547.0,967.0,36.0,65.18,18563.307,0.0,5.81,7.454,75.05,0.816
Bulgaria,BGR,02/03/2021,50124,33691.0,16433.0,4207.0,2458,0.72,0.48,0.24,354.0,Bulgaria,Partially open,0,50124.0,33691.0,9218.0,221266.0,719.0,40.0,65.18,18563.307,0.0,5.81,7.454,75.05,0.816
Bulgaria,BGR,02/04/2021,54025,36929.0,17096.0,3901.0,2341,0.78,0.53,0.25,337.0,,,,,,,,,,,,,,,,
Bulgaria,BGR,02/05/2021,56860,39468.0,17392.0,2835.0,2294,0.82,0.57,0.25,330.0,,,,,,,,,,,,,,,,
Bulgaria,BGR,02/06/2021,57016,39624.0,17392.0,156.0,2285,0.82,0.57,0.25,329.0,,,,,,,,,,,,,,,,
Bulgaria,BGR,02/07/2021,57038,39646.0,17392.0,22.0,2273,0.82,0.57,0.25,327.0,,,,,,,,,,,,,,,,
Bulgaria,BGR,02/08/2021,58888,41407.0,17481.0,1850.0,2322,0.85,0.6,0.25,334.0,,,,,,,,,,,,,,,,
Bulgaria,BGR,02/09/2021,62428,44482.0,17946.0,3540.0,2359,0.9,0.64,0.26,340.0,,,,,,,,,,,,,,,,
Bulgaria,BGR,02/10/2021,66163,47551.0,18612.0,3735.0,2291,0.95,0.68,0.27,330.0,,,,,,,,,,,,,,,,
Bulgaria,BGR,02/11/2021,71123,51435.0,19688.0,4960.0,2443,1.02,0.74,0.28,352.0,,,,,,,,,,,,,,,,
Bulgaria,BGR,02/12/2021,74694,54123.0,20571.0,3571.0,2548,1.07,0.78,0.3,367.0,,,,,,,,,,,,,,,,
Bulgaria,BGR,02/13/2021,75320,54646.0,20674.0,626.0,2615,1.08,0.79,0.3,376.0,Bulgaria,Partially open,0,75320.0,54646.0,9608.0,229516.0,506.0,14.0,65.18,18563.307,0.0,5.81,7.454,75.05,0.816
Bulgaria,BGR,02/14/2021,75388,54690.0,20698.0,68.0,2621,1.08,0.79,0.3,377.0,Bulgaria,Partially open,0,75388.0,54690.0,9624.0,229679.0,163.0,16.0,65.18,18563.307,0.0,5.81,7.454,75.05,0.816
Bulgaria,BGR,02/15/2021,77436,56113.0,21323.0,2048.0,2650,1.11,0.81,0.31,381.0,Bulgaria,Partially open,0,77436.0,56113.0,9671.0,230747.0,1068.0,47.0,65.18,18563.307,0.0,5.81,7.454,75.05,0.816
Bulgaria,BGR,02/16/2021,81338,58562.0,22776.0,3902.0,2701,1.17,0.84,0.33,389.0,Bulgaria,Partially open,0,81338.0,58562.0,9703.0,232096.0,1349.0,32.0,65.18,18563.307,0.0,5.81,7.454,75.05,0.816
Bulgaria,BGR,02/17/2021,85920,61813.0,24107.0,4582.0,2822,1.24,0.89,0.35,406.0,Bulgaria,Partially open,0,85920.0,61813.0,9744.0,233342.0,1246.0,41.0,65.18,18563.307,0.0,5.81,7.454,75.05,0.816
Bulgaria,BGR,02/18/2021,90514,65073.0,25441.0,4594.0,2770,1.3,0.94,0.37,399.0,Bulgaria,Partially open,0,90514.0,65073.0,9786.0,234428.0,1086.0,42.0,65.18,18563.307,0.0,5.81,7.454,75.05,0.816
Bulgaria,BGR,02/19/2021,104268,77518.0,26750.0,13754.0,4225,1.5,1.12,0.38,608.0,Bulgaria,Partially open,0,104268.0,77518.0,9821.0,235891.0,1463.0,35.0,65.18,18563.307,0.0,5.81,7.454,75.05,0.816
Bulgaria,BGR,02/20/2021,108356,81433.0,26923.0,4088.0,4719,1.56,1.17,0.39,679.0,Bulgaria,Partially open,0,108356.0,81433.0,9839.0,236439.0,548.0,18.0,65.18,18563.307,0.0,5.81,7.454,75.05,0.816
Bulgaria,BGR,02/21/2021,119354,92381.0,26973.0,10998.0,6281,1.72,1.33,0.39,904.0,Bulgaria,Partially open,0,119354.0,92381.0,9854.0,236666.0,227.0,15.0,65.18,18563.307,0.0,5.81,7.454,75.05,0.816
Bulgaria,BGR,02/22/2021,131063,103111.0,27952.0,11709.0,7661,1.89,1.48,0.4,1103.0,Bulgaria,Partially open,0,131063.0,103111.0,9933.0,238591.0,1925.0,79.0,65.18,18563.307,0.0,5.81,7.454,75.05,0.816
Bulgaria,BGR,02/23/2021,148226,118549.0,29677.0,17163.0,9555,2.13,1.71,0.43,1375.0,Bulgaria,Partially open,0,148226.0,118549.0,9978.0,240391.0,1800.0,45.0,65.18,18563.307,0.0,5.81,7.454,75.05,0.816
Bulgaria,BGR,02/24/2021,168462,136454.0,32008.0,20236.0,11792,2.42,1.96,0.46,1697.0,Bulgaria,Partially open,0,168462.0,136454.0,10026.0,242124.0,1733.0,48.0,65.18,18563.307,0.0,5.81,7.454,75.05,0.816
Cambodia,KHM,02/09/2021,0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
Cambodia,KHM,02/10/2021,1492,1492.0,,1492.0,1492,0.01,0.01,,89.0,,,,,,,,,,,,,,,,
Cambodia,KHM,02/11/2021,,,,,871,,,,52.0,,,,,,,,,,,,,,,,
Cambodia,KHM,02/12/2021,,,,,663,,,,40.0,,,,,,,,,,,,,,,,
Cambodia,KHM,02/13/2021,,,,,560,,,,33.0,Cambodia,Fully open,0,0.0,0.0,0.0,479.0,0.0,0.0,90.672,3645.07,66.229,4.0,0.8,69.82,0.594
Cambodia,KHM,02/14/2021,,,,,498,,,,30.0,Cambodia,Fully open,0,0.0,0.0,0.0,479.0,0.0,0.0,90.672,3645.07,66.229,4.0,0.8,69.82,0.594
Cambodia,KHM,02/15/2021,,,,,456,,,,27.0,Cambodia,Fully open,0,0.0,0.0,0.0,479.0,0.0,0.0,90.672,3645.07,66.229,4.0,0.8,69.82,0.594
Cambodia,KHM,02/16/2021,,,,,427,,,,26.0,Cambodia,Fully open,0,0.0,0.0,0.0,479.0,0.0,0.0,90.672,3645.07,66.229,4.0,0.8,69.82,0.594
Cambodia,KHM,02/17/2021,3236,3236.0,,,249,0.02,0.02,,15.0,Cambodia,Fully open,0,3236.0,3236.0,0.0,483.0,4.0,0.0,90.672,3645.07,66.229,4.0,0.8,69.82,0.594
Cambodia,KHM,02/18/2021,,,,,312,,,,19.0,Cambodia,Fully open,0,0.0,0.0,0.0,484.0,1.0,0.0,90.672,3645.07,66.229,4.0,0.8,69.82,0.594
Cambodia,KHM,02/19/2021,4609,4609.0,,,374,0.03,0.03,,22.0,Cambodia,Fully open,0,4609.0,4609.0,0.0,484.0,0.0,0.0,90.672,3645.07,66.229,4.0,0.8,69.82,0.594
Cambodia,KHM,02/20/2021,,,,,451,,,,27.0,Cambodia,Fully open,0,0.0,0.0,0.0,533.0,49.0,0.0,90.672,3645.07,66.229,4.0,0.8,69.82,0.594
Cambodia,KHM,02/21/2021,,,,,529,,,,32.0,Cambodia,Fully open,0,0.0,0.0,0.0,568.0,35.0,0.0,90.672,3645.07,66.229,4.0,0.8,69.82,0.594
Cambodia,KHM,02/22/2021,,,,,606,,,,36.0,Cambodia,Fully open,0,0.0,0.0,0.0,593.0,25.0,0.0,90.672,3645.07,66.229,4.0,0.8,69.82,0.594
Cambodia,KHM,02/23/2021,7770,7770.0,,,683,0.05,0.05,,41.0,Cambodia,Fully open,0,7770.0,7770.0,0.0,633.0,40.0,0.0,90.672,3645.07,66.229,4.0,0.8,69.82,0.594
Canada,CAN,12/19/2020,,8734.0,,,,,0.02,,,Canada,Partially open,0,11894.0,0.0,14284.0,505741.0,6459.0,104.0,4.037,44017.591,0.0,7.37,2.5,82.43,0.929
Canada,CAN,12/26/2020,,33734.0,,,,,0.09,,,Canada,Academic break,0,48417.0,0.0,15051.0,544053.0,3114.0,85.0,4.037,44017.591,0.0,7.37,2.5,82.43,0.929
Canada,CAN,01/02/2021,,77521.0,,,,,0.21,,,Canada,Partially open,0,108732.0,0.0,15914.0,589935.0,4535.0,108.0,4.037,44017.591,0.0,7.37,2.5,82.43,0.929
Canada,CAN,01/09/2021,,211528.0,4492.0,,,,0.56,0.01,,,,,,,,,,,,,,,,,
Canada,CAN,01/12/2021,267078,,,,,0.71,,,,,,,,,,,,,,,,,,,
Canada,CAN,01/13/2021,288488,,,21410.0,4282,0.76,,,113.0,Canada,Partially open,0,419209.0,402889.0,17539.0,686211.0,7139.0,180.0,4.037,44017.591,0.0,7.37,2.5,82.43,0.929
Canada,CAN,01/14/2021,310788,,,22300.0,7285,0.82,,,193.0,Canada,Partially open,0,459492.0,438354.0,17686.0,693658.0,7447.0,147.0,4.037,44017.591,0.0,7.37,2.5,82.43,0.929
Canada,CAN,01/15/2021,342227,,,31439.0,10736,0.91,,,284.0,Canada,Partially open,0,507687.0,481146.0,17856.0,700538.0,6880.0,170.0,4.037,44017.591,0.0,7.37,2.5,82.43,0.929
Canada,CAN,01/16/2021,,560798.0,26768.0,,14575,,1.49,0.07,386.0,Canada,Partially open,0,543291.0,514511.0,17978.0,706897.0,6359.0,122.0,4.037,44017.591,0.0,7.37,2.5,82.43,0.929
Canada,CAN,01/17/2021,,,,,18415,,,,488.0,Canada,Partially open,0,570742.0,539581.0,18106.0,713181.0,6284.0,128.0,4.037,44017.591,0.0,7.37,2.5,82.43,0.929
Canada,CAN,01/18/2021,422864,,,,22255,1.12,,,590.0,Canada,Partially open,0,614666.0,582756.0,18231.0,719601.0,6420.0,125.0,4.037,44017.591,0.0,7.37,2.5,82.43,0.929
Canada,CAN,01/19/2021,459780,,,36916.0,27529,1.22,,,729.0,Canada,Partially open,0,653653.0,616464.0,18382.0,724629.0,5028.0,151.0,4.037,44017.591,0.0,7.37,2.5,82.43,0.929
Canada,CAN,01/20/2021,485739,,,25959.0,28179,1.29,,,747.0,Canada,Partially open,0,696242.0,643014.0,18567.0,730330.0,5701.0,185.0,4.037,44017.591,0.0,7.37,2.5,82.43,0.929
Canada,CAN,01/21/2021,706464,,,220725.0,56525,1.87,,,1498.0,Canada,Partially open,0,738864.0,675500.0,18706.0,736441.0,6111.0,139.0,4.037,44017.591,0.0,7.37,2.5,82.43,0.929
Canada,CAN,01/22/2021,752377,,,45913.0,58593,1.99,,,1552.0,Canada,Partially open,0,776606.0,702469.0,18887.0,742268.0,5827.0,181.0,4.037,44017.591,0.0,7.37,2.5,82.43,0.929
Canada,CAN,01/23/2021,,772050.0,59217.0,,57133,,2.05,0.16,1514.0,Canada,Partially open,0,801238.0,718481.0,18992.0,747362.0,5094.0,105.0,4.037,44017.591,0.0,7.37,2.5,82.43,0.929
Canada,CAN,01/24/2021,,,,,55673,,,,1475.0,Canada,Partially open,0,816451.0,728570.0,19119.0,752041.0,4679.0,127.0,4.037,44017.591,0.0,7.37,2.5,82.43,0.929
Canada,CAN,01/25/2021,802354,,,,54213,2.13,,,1436.0,Canada,Partially open,0,839949.0,739668.0,19245.0,757658.0,5617.0,126.0,4.037,44017.591,0.0,7.37,2.5,82.43,0.929
Canada,CAN,01/26/2021,827042,,,24688.0,52466,2.19,,,1390.0,Canada,Partially open,0,868454.0,754001.0,19392.0,761699.0,4041.0,147.0,4.037,44017.591,0.0,7.37,2.5,82.43,0.929
Canada,CAN,01/27/2021,890536,,,63494.0,57828,2.36,,,1532.0,Canada,Partially open,0,891324.0,809128.0,19485.0,766019.0,4320.0,93.0,4.037,44017.591,0.0,7.37,2.5,82.43,0.929
Canada,CAN,01/28/2021,910676,,,20140.0,29173,2.41,,,773.0,Canada,Partially open,0,916027.0,824083.0,19676.0,770825.0,4806.0,191.0,4.037,44017.591,0.0,7.37,2.5,82.43,0.929
Canada,CAN,01/29/2021,937338,,,26662.0,26423,2.48,,,700.0,Canada,Partially open,0,937199.0,836024.0,19825.0,775652.0,4827.0,149.0,4.037,44017.591,0.0,7.37,2.5,82.43,0.929
Canada,CAN,01/30/2021,,855909.0,113445.0,,25822,,2.27,0.3,684.0,Canada,Partially open,0,952212.0,842711.0,19958.0,779762.0,4110.0,133.0,4.037,44017.591,0.0,7.37,2.5,82.43,0.929
Canada,CAN,01/31/2021,,,,,25221,,,,668.0,Canada,Partially open,0,957229.0,845339.0,20041.0,783695.0,3933.0,83.0,4.037,44017.591,0.0,7.37,2.5,82.43,0.929
